class,recall,precision
4 AFIB,1.0,0.15168539325842698
4 AFIB,1.0,0.1534090909090909
4 AFIB,1.0,0.15428571428571428
4 AFIB,1.0,0.15517241379310345
4 AFIB,1.0,0.15606936416184972
4 AFIB,1.0,0.1569767441860465
4 AFIB,1.0,0.15789473684210525
4 AFIB,1.0,0.1588235294117647
4 AFIB,1.0,0.15976331360946747
4 AFIB,1.0,0.16071428571428573
4 AFIB,1.0,0.16167664670658682
4 AFIB,1.0,0.16265060240963855
4 AFIB,1.0,0.16363636363636364
4 AFIB,1.0,0.1656441717791411
4 AFIB,1.0,0.16666666666666666
4 AFIB,1.0,0.16770186335403728
4 AFIB,1.0,0.16875
4 AFIB,1.0,0.16981132075471697
4 AFIB,1.0,0.17088607594936708
4 AFIB,1.0,0.17197452229299362
4 AFIB,1.0,0.17307692307692307
4 AFIB,1.0,0.17419354838709677
4 AFIB,1.0,0.17532467532467533
4 AFIB,1.0,0.17647058823529413
4 AFIB,1.0,0.17763157894736842
4 AFIB,1.0,0.17880794701986755
4 AFIB,1.0,0.18
4 AFIB,1.0,0.18120805369127516
4 AFIB,1.0,0.18243243243243243
4 AFIB,1.0,0.1836734693877551
4 AFIB,1.0,0.18493150684931506
4 AFIB,1.0,0.18620689655172415
4 AFIB,1.0,0.1875
4 AFIB,1.0,0.1888111888111888
4 AFIB,1.0,0.19014084507042253
4 AFIB,1.0,0.19148936170212766
4 AFIB,1.0,0.19285714285714287
4 AFIB,1.0,0.19424460431654678
4 AFIB,1.0,0.1956521739130435
4 AFIB,1.0,0.19708029197080293
4 AFIB,1.0,0.19852941176470587
4 AFIB,1.0,0.2
4 AFIB,1.0,0.20149253731343283
4 AFIB,1.0,0.20300751879699247
4 AFIB,1.0,0.20454545454545456
4 AFIB,1.0,0.20610687022900764
4 AFIB,1.0,0.2076923076923077
4 AFIB,1.0,0.20930232558139536
4 AFIB,1.0,0.2109375
4 AFIB,1.0,0.2125984251968504
4 AFIB,1.0,0.21428571428571427
4 AFIB,1.0,0.216
4 AFIB,1.0,0.21774193548387097
4 AFIB,1.0,0.21951219512195122
4 AFIB,1.0,0.22131147540983606
4 AFIB,1.0,0.2231404958677686
4 AFIB,1.0,0.225
4 AFIB,1.0,0.226890756302521
4 AFIB,1.0,0.2288135593220339
4 AFIB,1.0,0.23076923076923078
4 AFIB,1.0,0.23275862068965517
4 AFIB,1.0,0.23478260869565218
4 AFIB,1.0,0.23684210526315788
4 AFIB,1.0,0.23893805309734514
4 AFIB,1.0,0.24107142857142858
4 AFIB,1.0,0.24324324324324326
4 AFIB,1.0,0.24545454545454545
4 AFIB,1.0,0.24770642201834864
4 AFIB,1.0,0.25
4 AFIB,1.0,0.2523364485981308
4 AFIB,1.0,0.25471698113207547
4 AFIB,1.0,0.2571428571428571
4 AFIB,1.0,0.25961538461538464
4 AFIB,1.0,0.2621359223300971
4 AFIB,1.0,0.2647058823529412
4 AFIB,1.0,0.26732673267326734
4 AFIB,1.0,0.27
4 AFIB,1.0,0.2727272727272727
4 AFIB,1.0,0.2755102040816326
4 AFIB,1.0,0.27835051546391754
4 AFIB,1.0,0.28125
4 AFIB,1.0,0.28421052631578947
4 AFIB,1.0,0.2872340425531915
4 AFIB,1.0,0.2903225806451613
4 AFIB,1.0,0.29347826086956524
4 AFIB,1.0,0.2967032967032967
4 AFIB,1.0,0.3
4 AFIB,1.0,0.30337078651685395
4 AFIB,1.0,0.3068181818181818
4 AFIB,1.0,0.3103448275862069
4 AFIB,1.0,0.313953488372093
4 AFIB,1.0,0.3176470588235294
4 AFIB,1.0,0.32142857142857145
4 AFIB,1.0,0.3253012048192771
4 AFIB,1.0,0.32926829268292684
4 AFIB,1.0,0.3333333333333333
4 AFIB,1.0,0.3375
4 AFIB,1.0,0.34177215189873417
4 AFIB,1.0,0.34615384615384615
4 AFIB,1.0,0.35064935064935066
4 AFIB,1.0,0.35526315789473684
4 AFIB,1.0,0.36
4 AFIB,1.0,0.36486486486486486
4 AFIB,1.0,0.3698630136986301
4 AFIB,1.0,0.375
4 AFIB,1.0,0.38028169014084506
4 AFIB,1.0,0.38571428571428573
4 AFIB,1.0,0.391304347826087
4 AFIB,1.0,0.39705882352941174
4 AFIB,1.0,0.40298507462686567
4 AFIB,1.0,0.4090909090909091
4 AFIB,1.0,0.4153846153846154
4 AFIB,1.0,0.421875
4 AFIB,1.0,0.42857142857142855
4 AFIB,1.0,0.43548387096774194
4 AFIB,1.0,0.4426229508196721
4 AFIB,1.0,0.45
4 AFIB,1.0,0.4576271186440678
4 AFIB,1.0,0.46551724137931033
4 AFIB,1.0,0.47368421052631576
4 AFIB,1.0,0.48214285714285715
4 AFIB,1.0,0.4909090909090909
4 AFIB,1.0,0.5
4 AFIB,1.0,0.5094339622641509
4 AFIB,1.0,0.5192307692307693
4 AFIB,1.0,0.5294117647058824
4 AFIB,1.0,0.54
4 AFIB,1.0,0.5510204081632653
4 AFIB,1.0,0.5625
4 AFIB,1.0,0.574468085106383
4 AFIB,1.0,0.5869565217391305
4 AFIB,1.0,0.6
4 AFIB,1.0,0.6136363636363636
4 AFIB,1.0,0.627906976744186
4 AFIB,1.0,0.6428571428571429
4 AFIB,1.0,0.6585365853658537
4 AFIB,1.0,0.675
4 AFIB,1.0,0.6923076923076923
4 AFIB,1.0,0.7105263157894737
4 AFIB,1.0,0.7297297297297297
4 AFIB,1.0,0.75
4 AFIB,1.0,0.7714285714285715
4 AFIB,1.0,0.7941176470588235
4 AFIB,1.0,0.8181818181818182
4 AFIB,1.0,0.84375
4 AFIB,1.0,0.8709677419354839
4 AFIB,1.0,0.9
4 AFIB,1.0,0.9310344827586207
4 AFIB,1.0,0.9642857142857143
4 AFIB,0.9629629629629629,0.9629629629629629
4 AFIB,0.9259259259259259,0.9615384615384616
4 AFIB,0.8888888888888888,0.96
4 AFIB,0.8518518518518519,0.9583333333333334
4 AFIB,0.8148148148148148,0.9565217391304348
4 AFIB,0.8148148148148148,1.0
4 AFIB,0.7777777777777778,1.0
4 AFIB,0.7407407407407407,1.0
4 AFIB,0.7037037037037037,1.0
4 AFIB,0.6666666666666666,1.0
4 AFIB,0.6296296296296297,1.0
4 AFIB,0.5925925925925926,1.0
4 AFIB,0.5555555555555556,1.0
4 AFIB,0.5185185185185185,1.0
4 AFIB,0.48148148148148145,1.0
4 AFIB,0.4444444444444444,1.0
4 AFIB,0.4074074074074074,1.0
4 AFIB,0.37037037037037035,1.0
4 AFIB,0.3333333333333333,1.0
4 AFIB,0.2962962962962963,1.0
4 AFIB,0.25925925925925924,1.0
4 AFIB,0.2222222222222222,1.0
4 AFIB,0.18518518518518517,1.0
4 AFIB,0.14814814814814814,1.0
4 AFIB,0.1111111111111111,1.0
4 AFIB,0.07407407407407407,1.0
4 AFIB,0.037037037037037035,1.0
4 AFIB,0.0,1.0
5 SVTA,1.0,0.015
5 SVTA,1.0,0.01507537688442211
5 SVTA,1.0,0.015151515151515152
5 SVTA,1.0,0.015228426395939087
5 SVTA,1.0,0.015306122448979591
5 SVTA,1.0,0.015384615384615385
5 SVTA,1.0,0.015463917525773196
5 SVTA,1.0,0.015544041450777202
5 SVTA,1.0,0.015625
5 SVTA,1.0,0.015706806282722512
5 SVTA,1.0,0.015789473684210527
5 SVTA,1.0,0.015873015873015872
5 SVTA,1.0,0.015957446808510637
5 SVTA,1.0,0.016042780748663103
5 SVTA,1.0,0.016129032258064516
5 SVTA,1.0,0.016216216216216217
5 SVTA,1.0,0.016304347826086956
5 SVTA,1.0,0.01639344262295082
5 SVTA,1.0,0.016483516483516484
5 SVTA,1.0,0.016574585635359115
5 SVTA,1.0,0.016666666666666666
5 SVTA,1.0,0.01675977653631285
5 SVTA,1.0,0.016853932584269662
5 SVTA,1.0,0.01694915254237288
5 SVTA,1.0,0.017045454545454544
5 SVTA,1.0,0.017142857142857144
5 SVTA,1.0,0.017241379310344827
5 SVTA,1.0,0.017341040462427744
5 SVTA,1.0,0.01744186046511628
5 SVTA,1.0,0.017543859649122806
5 SVTA,1.0,0.01775147928994083
5 SVTA,1.0,0.017857142857142856
5 SVTA,1.0,0.017964071856287425
5 SVTA,1.0,0.018072289156626505
5 SVTA,1.0,0.01818181818181818
5 SVTA,1.0,0.018292682926829267
5 SVTA,1.0,0.018404907975460124
5 SVTA,1.0,0.018633540372670808
5 SVTA,1.0,0.01875
5 SVTA,1.0,0.018867924528301886
5 SVTA,1.0,0.0189873417721519
5 SVTA,1.0,0.01910828025477707
5 SVTA,1.0,0.019230769230769232
5 SVTA,1.0,0.01935483870967742
5 SVTA,1.0,0.01948051948051948
5 SVTA,1.0,0.0196078431372549
5 SVTA,1.0,0.019736842105263157
5 SVTA,1.0,0.019867549668874173
5 SVTA,1.0,0.02
5 SVTA,1.0,0.020134228187919462
5 SVTA,1.0,0.02027027027027027
5 SVTA,1.0,0.02040816326530612
5 SVTA,1.0,0.02054794520547945
5 SVTA,1.0,0.020689655172413793
5 SVTA,1.0,0.020833333333333332
5 SVTA,1.0,0.02097902097902098
5 SVTA,1.0,0.02112676056338028
5 SVTA,1.0,0.02127659574468085
5 SVTA,1.0,0.02142857142857143
5 SVTA,1.0,0.02158273381294964
5 SVTA,1.0,0.021739130434782608
5 SVTA,1.0,0.021897810218978103
5 SVTA,1.0,0.022058823529411766
5 SVTA,1.0,0.022222222222222223
5 SVTA,1.0,0.022388059701492536
5 SVTA,1.0,0.022556390977443608
5 SVTA,1.0,0.022727272727272728
5 SVTA,1.0,0.022900763358778626
5 SVTA,1.0,0.023076923076923078
5 SVTA,1.0,0.023255813953488372
5 SVTA,1.0,0.0234375
5 SVTA,1.0,0.023622047244094488
5 SVTA,1.0,0.023809523809523808
5 SVTA,1.0,0.024
5 SVTA,1.0,0.024193548387096774
5 SVTA,1.0,0.024390243902439025
5 SVTA,1.0,0.02459016393442623
5 SVTA,1.0,0.024793388429752067
5 SVTA,1.0,0.025
5 SVTA,1.0,0.025210084033613446
5 SVTA,1.0,0.025423728813559324
5 SVTA,1.0,0.02564102564102564
5 SVTA,1.0,0.02586206896551724
5 SVTA,1.0,0.02608695652173913
5 SVTA,1.0,0.02631578947368421
5 SVTA,1.0,0.02654867256637168
5 SVTA,1.0,0.026785714285714284
5 SVTA,1.0,0.02702702702702703
5 SVTA,1.0,0.02727272727272727
5 SVTA,1.0,0.027522935779816515
5 SVTA,1.0,0.027777777777777776
5 SVTA,1.0,0.028037383177570093
5 SVTA,1.0,0.02830188679245283
5 SVTA,1.0,0.02857142857142857
5 SVTA,1.0,0.028846153846153848
5 SVTA,1.0,0.02912621359223301
5 SVTA,1.0,0.029411764705882353
5 SVTA,1.0,0.0297029702970297
5 SVTA,1.0,0.03
5 SVTA,1.0,0.030303030303030304
5 SVTA,1.0,0.030612244897959183
5 SVTA,1.0,0.030927835051546393
5 SVTA,1.0,0.03125
5 SVTA,1.0,0.031578947368421054
5 SVTA,1.0,0.031914893617021274
5 SVTA,1.0,0.03225806451612903
5 SVTA,1.0,0.03260869565217391
5 SVTA,1.0,0.03296703296703297
5 SVTA,1.0,0.03333333333333333
5 SVTA,1.0,0.033707865168539325
5 SVTA,1.0,0.03409090909090909
5 SVTA,1.0,0.034482758620689655
5 SVTA,1.0,0.03488372093023256
5 SVTA,1.0,0.03529411764705882
5 SVTA,1.0,0.03571428571428571
5 SVTA,1.0,0.03614457831325301
5 SVTA,1.0,0.036585365853658534
5 SVTA,1.0,0.037037037037037035
5 SVTA,1.0,0.0375
5 SVTA,1.0,0.0379746835443038
5 SVTA,1.0,0.038461538461538464
5 SVTA,1.0,0.03896103896103896
5 SVTA,1.0,0.039473684210526314
5 SVTA,1.0,0.04
5 SVTA,1.0,0.04054054054054054
5 SVTA,1.0,0.0410958904109589
5 SVTA,1.0,0.041666666666666664
5 SVTA,1.0,0.04225352112676056
5 SVTA,1.0,0.04285714285714286
5 SVTA,1.0,0.043478260869565216
5 SVTA,1.0,0.04411764705882353
5 SVTA,1.0,0.04477611940298507
5 SVTA,1.0,0.045454545454545456
5 SVTA,1.0,0.046153846153846156
5 SVTA,1.0,0.046875
5 SVTA,1.0,0.047619047619047616
5 SVTA,1.0,0.04838709677419355
5 SVTA,1.0,0.04918032786885246
5 SVTA,1.0,0.05
5 SVTA,1.0,0.05084745762711865
5 SVTA,1.0,0.05172413793103448
5 SVTA,1.0,0.05263157894736842
5 SVTA,1.0,0.05357142857142857
5 SVTA,1.0,0.05454545454545454
5 SVTA,1.0,0.05555555555555555
5 SVTA,1.0,0.05660377358490566
5 SVTA,1.0,0.057692307692307696
5 SVTA,1.0,0.058823529411764705
5 SVTA,1.0,0.06
5 SVTA,1.0,0.061224489795918366
5 SVTA,1.0,0.0625
5 SVTA,1.0,0.06382978723404255
5 SVTA,1.0,0.06521739130434782
5 SVTA,1.0,0.06666666666666667
5 SVTA,1.0,0.06818181818181818
5 SVTA,1.0,0.06976744186046512
5 SVTA,1.0,0.07142857142857142
5 SVTA,1.0,0.07317073170731707
5 SVTA,1.0,0.075
5 SVTA,1.0,0.07692307692307693
5 SVTA,1.0,0.07894736842105263
5 SVTA,1.0,0.08108108108108109
5 SVTA,1.0,0.08333333333333333
5 SVTA,1.0,0.08571428571428572
5 SVTA,1.0,0.08823529411764706
5 SVTA,1.0,0.09090909090909091
5 SVTA,1.0,0.09375
5 SVTA,1.0,0.0967741935483871
5 SVTA,1.0,0.1
5 SVTA,1.0,0.10344827586206896
5 SVTA,1.0,0.10714285714285714
5 SVTA,1.0,0.1111111111111111
5 SVTA,1.0,0.11538461538461539
5 SVTA,1.0,0.12
5 SVTA,1.0,0.125
5 SVTA,1.0,0.13043478260869565
5 SVTA,1.0,0.13636363636363635
5 SVTA,1.0,0.14285714285714285
5 SVTA,1.0,0.15
5 SVTA,1.0,0.15789473684210525
5 SVTA,1.0,0.16666666666666666
5 SVTA,1.0,0.17647058823529413
5 SVTA,1.0,0.1875
5 SVTA,1.0,0.2
5 SVTA,1.0,0.21428571428571427
5 SVTA,1.0,0.23076923076923078
5 SVTA,1.0,0.25
5 SVTA,0.6666666666666666,0.18181818181818182
5 SVTA,0.6666666666666666,0.2
5 SVTA,0.6666666666666666,0.2222222222222222
5 SVTA,0.6666666666666666,0.25
5 SVTA,0.6666666666666666,0.2857142857142857
5 SVTA,0.6666666666666666,0.3333333333333333
5 SVTA,0.6666666666666666,0.4
5 SVTA,0.6666666666666666,0.5
5 SVTA,0.6666666666666666,0.6666666666666666
5 SVTA,0.6666666666666666,1.0
5 SVTA,0.3333333333333333,1.0
5 SVTA,0.0,1.0
6 WPW,1.0,0.02
6 WPW,1.0,0.020100502512562814
6 WPW,1.0,0.020202020202020204
6 WPW,1.0,0.02030456852791878
6 WPW,1.0,0.02040816326530612
6 WPW,1.0,0.020512820512820513
6 WPW,1.0,0.020618556701030927
6 WPW,1.0,0.02072538860103627
6 WPW,1.0,0.020833333333333332
6 WPW,1.0,0.020942408376963352
6 WPW,1.0,0.021052631578947368
6 WPW,1.0,0.021164021164021163
6 WPW,1.0,0.02127659574468085
6 WPW,1.0,0.0213903743315508
6 WPW,1.0,0.021505376344086023
6 WPW,1.0,0.021621621621621623
6 WPW,1.0,0.021739130434782608
6 WPW,1.0,0.02185792349726776
6 WPW,1.0,0.02197802197802198
6 WPW,1.0,0.022099447513812154
6 WPW,1.0,0.022222222222222223
6 WPW,1.0,0.0223463687150838
6 WPW,1.0,0.022598870056497175
6 WPW,1.0,0.022727272727272728
6 WPW,1.0,0.022857142857142857
6 WPW,1.0,0.022988505747126436
6 WPW,1.0,0.023121387283236993
6 WPW,1.0,0.023255813953488372
6 WPW,1.0,0.023391812865497075
6 WPW,1.0,0.023529411764705882
6 WPW,1.0,0.023668639053254437
6 WPW,1.0,0.023809523809523808
6 WPW,1.0,0.023952095808383235
6 WPW,1.0,0.024096385542168676
6 WPW,1.0,0.024242424242424242
6 WPW,1.0,0.024390243902439025
6 WPW,1.0,0.024539877300613498
6 WPW,1.0,0.024691358024691357
6 WPW,1.0,0.024844720496894408
6 WPW,1.0,0.025
6 WPW,1.0,0.025157232704402517
6 WPW,1.0,0.02531645569620253
6 WPW,1.0,0.025477707006369428
6 WPW,1.0,0.02564102564102564
6 WPW,1.0,0.025806451612903226
6 WPW,1.0,0.025974025974025976
6 WPW,1.0,0.026143790849673203
6 WPW,1.0,0.02631578947368421
6 WPW,1.0,0.026490066225165563
6 WPW,1.0,0.02666666666666667
6 WPW,1.0,0.026845637583892617
6 WPW,1.0,0.02702702702702703
6 WPW,1.0,0.027210884353741496
6 WPW,1.0,0.0273972602739726
6 WPW,1.0,0.027586206896551724
6 WPW,1.0,0.027777777777777776
6 WPW,1.0,0.027972027972027972
6 WPW,1.0,0.028169014084507043
6 WPW,1.0,0.028368794326241134
6 WPW,1.0,0.02857142857142857
6 WPW,1.0,0.02877697841726619
6 WPW,1.0,0.028985507246376812
6 WPW,1.0,0.029197080291970802
6 WPW,1.0,0.029411764705882353
6 WPW,1.0,0.02962962962962963
6 WPW,1.0,0.029850746268656716
6 WPW,1.0,0.03007518796992481
6 WPW,1.0,0.030303030303030304
6 WPW,1.0,0.030534351145038167
6 WPW,1.0,0.03076923076923077
6 WPW,1.0,0.031007751937984496
6 WPW,1.0,0.03125
6 WPW,1.0,0.031496062992125984
6 WPW,1.0,0.031746031746031744
6 WPW,1.0,0.032
6 WPW,1.0,0.03225806451612903
6 WPW,1.0,0.032520325203252036
6 WPW,1.0,0.03278688524590164
6 WPW,1.0,0.03305785123966942
6 WPW,1.0,0.03333333333333333
6 WPW,1.0,0.03361344537815126
6 WPW,1.0,0.03389830508474576
6 WPW,1.0,0.03418803418803419
6 WPW,1.0,0.034482758620689655
6 WPW,1.0,0.034782608695652174
6 WPW,1.0,0.03508771929824561
6 WPW,1.0,0.035398230088495575
6 WPW,1.0,0.03571428571428571
6 WPW,1.0,0.036036036036036036
6 WPW,1.0,0.03669724770642202
6 WPW,1.0,0.037037037037037035
6 WPW,1.0,0.037383177570093455
6 WPW,1.0,0.03773584905660377
6 WPW,1.0,0.0380952380952381
6 WPW,1.0,0.038461538461538464
6 WPW,1.0,0.038834951456310676
6 WPW,1.0,0.0392156862745098
6 WPW,1.0,0.039603960396039604
6 WPW,1.0,0.04
6 WPW,1.0,0.04040404040404041
6 WPW,1.0,0.04081632653061224
6 WPW,1.0,0.041237113402061855
6 WPW,1.0,0.041666666666666664
6 WPW,1.0,0.042105263157894736
6 WPW,1.0,0.0425531914893617
6 WPW,1.0,0.043010752688172046
6 WPW,1.0,0.043478260869565216
6 WPW,1.0,0.04395604395604396
6 WPW,1.0,0.044444444444444446
6 WPW,1.0,0.0449438202247191
6 WPW,1.0,0.045454545454545456
6 WPW,1.0,0.04597701149425287
6 WPW,1.0,0.046511627906976744
6 WPW,1.0,0.047058823529411764
6 WPW,1.0,0.047619047619047616
6 WPW,1.0,0.04819277108433735
6 WPW,1.0,0.04878048780487805
6 WPW,1.0,0.04938271604938271
6 WPW,1.0,0.05
6 WPW,1.0,0.05063291139240506
6 WPW,1.0,0.05128205128205128
6 WPW,1.0,0.05194805194805195
6 WPW,1.0,0.05263157894736842
6 WPW,1.0,0.05333333333333334
6 WPW,1.0,0.05405405405405406
6 WPW,1.0,0.0547945205479452
6 WPW,1.0,0.05555555555555555
6 WPW,1.0,0.056338028169014086
6 WPW,1.0,0.05714285714285714
6 WPW,1.0,0.057971014492753624
6 WPW,1.0,0.058823529411764705
6 WPW,1.0,0.05970149253731343
6 WPW,1.0,0.06060606060606061
6 WPW,1.0,0.06153846153846154
6 WPW,1.0,0.0625
6 WPW,1.0,0.06349206349206349
6 WPW,1.0,0.06451612903225806
6 WPW,1.0,0.06557377049180328
6 WPW,1.0,0.06666666666666667
6 WPW,1.0,0.06779661016949153
6 WPW,1.0,0.06896551724137931
6 WPW,1.0,0.07017543859649122
6 WPW,1.0,0.07142857142857142
6 WPW,1.0,0.07272727272727272
6 WPW,1.0,0.07407407407407407
6 WPW,1.0,0.07547169811320754
6 WPW,1.0,0.07692307692307693
6 WPW,1.0,0.0784313725490196
6 WPW,1.0,0.08
6 WPW,1.0,0.08163265306122448
6 WPW,1.0,0.08333333333333333
6 WPW,1.0,0.0851063829787234
6 WPW,1.0,0.08695652173913043
6 WPW,1.0,0.08888888888888889
6 WPW,1.0,0.09090909090909091
6 WPW,1.0,0.09302325581395349
6 WPW,1.0,0.09523809523809523
6 WPW,1.0,0.0975609756097561
6 WPW,1.0,0.1
6 WPW,1.0,0.10256410256410256
6 WPW,1.0,0.10526315789473684
6 WPW,1.0,0.10810810810810811
6 WPW,1.0,0.1111111111111111
6 WPW,1.0,0.11428571428571428
6 WPW,1.0,0.11764705882352941
6 WPW,1.0,0.12121212121212122
6 WPW,1.0,0.125
6 WPW,1.0,0.12903225806451613
6 WPW,1.0,0.13333333333333333
6 WPW,1.0,0.13793103448275862
6 WPW,1.0,0.14285714285714285
6 WPW,1.0,0.14814814814814814
6 WPW,1.0,0.15384615384615385
6 WPW,1.0,0.16
6 WPW,1.0,0.16666666666666666
6 WPW,1.0,0.17391304347826086
6 WPW,1.0,0.18181818181818182
6 WPW,1.0,0.19047619047619047
6 WPW,1.0,0.2
6 WPW,1.0,0.21052631578947367
6 WPW,1.0,0.2222222222222222
6 WPW,1.0,0.23529411764705882
6 WPW,1.0,0.25
6 WPW,1.0,0.26666666666666666
6 WPW,1.0,0.2857142857142857
6 WPW,1.0,0.3076923076923077
6 WPW,1.0,0.3333333333333333
6 WPW,1.0,0.36363636363636365
6 WPW,1.0,0.4
6 WPW,1.0,0.4444444444444444
6 WPW,1.0,0.5
6 WPW,1.0,0.5714285714285714
6 WPW,1.0,0.6666666666666666
6 WPW,1.0,0.8
6 WPW,1.0,1.0
6 WPW,0.75,1.0
6 WPW,0.5,1.0
6 WPW,0.25,1.0
6 WPW,0.0,1.0
7 PVC,1.0,0.13
7 PVC,1.0,0.1306532663316583
7 PVC,1.0,0.13131313131313133
7 PVC,1.0,0.1319796954314721
7 PVC,1.0,0.1326530612244898
7 PVC,1.0,0.13333333333333333
7 PVC,1.0,0.13402061855670103
7 PVC,1.0,0.13471502590673576
7 PVC,1.0,0.13541666666666666
7 PVC,1.0,0.13612565445026178
7 PVC,1.0,0.1368421052631579
7 PVC,1.0,0.13756613756613756
7 PVC,1.0,0.13829787234042554
7 PVC,1.0,0.13903743315508021
7 PVC,1.0,0.13978494623655913
7 PVC,1.0,0.14054054054054055
7 PVC,1.0,0.14130434782608695
7 PVC,1.0,0.14207650273224043
7 PVC,1.0,0.14285714285714285
7 PVC,1.0,0.143646408839779
7 PVC,1.0,0.14444444444444443
7 PVC,1.0,0.1452513966480447
7 PVC,1.0,0.14606741573033707
7 PVC,1.0,0.14689265536723164
7 PVC,1.0,0.14772727272727273
7 PVC,1.0,0.14857142857142858
7 PVC,1.0,0.14942528735632185
7 PVC,1.0,0.15028901734104047
7 PVC,1.0,0.1511627906976744
7 PVC,1.0,0.15204678362573099
7 PVC,1.0,0.15294117647058825
7 PVC,1.0,0.15384615384615385
7 PVC,1.0,0.15476190476190477
7 PVC,1.0,0.15568862275449102
7 PVC,1.0,0.1566265060240964
7 PVC,1.0,0.15757575757575756
7 PVC,1.0,0.15853658536585366
7 PVC,1.0,0.15950920245398773
7 PVC,1.0,0.16049382716049382
7 PVC,1.0,0.16149068322981366
7 PVC,1.0,0.1625
7 PVC,1.0,0.16352201257861634
7 PVC,1.0,0.16455696202531644
7 PVC,1.0,0.16560509554140126
7 PVC,1.0,0.16666666666666666
7 PVC,1.0,0.16774193548387098
7 PVC,1.0,0.16883116883116883
7 PVC,1.0,0.16993464052287582
7 PVC,1.0,0.17105263157894737
7 PVC,1.0,0.17218543046357615
7 PVC,1.0,0.17333333333333334
7 PVC,1.0,0.174496644295302
7 PVC,1.0,0.17567567567567569
7 PVC,1.0,0.17687074829931973
7 PVC,1.0,0.1780821917808219
7 PVC,1.0,0.1793103448275862
7 PVC,1.0,0.18055555555555555
7 PVC,1.0,0.18181818181818182
7 PVC,1.0,0.18309859154929578
7 PVC,1.0,0.18439716312056736
7 PVC,1.0,0.18571428571428572
7 PVC,1.0,0.18705035971223022
7 PVC,1.0,0.18840579710144928
7 PVC,1.0,0.1897810218978102
7 PVC,1.0,0.19117647058823528
7 PVC,1.0,0.1925925925925926
7 PVC,1.0,0.19402985074626866
7 PVC,1.0,0.19548872180451127
7 PVC,1.0,0.19696969696969696
7 PVC,1.0,0.1984732824427481
7 PVC,1.0,0.2
7 PVC,1.0,0.20155038759689922
7 PVC,1.0,0.203125
7 PVC,1.0,0.2047244094488189
7 PVC,1.0,0.20634920634920634
7 PVC,1.0,0.208
7 PVC,1.0,0.20967741935483872
7 PVC,1.0,0.21138211382113822
7 PVC,1.0,0.21311475409836064
7 PVC,1.0,0.21487603305785125
7 PVC,1.0,0.21666666666666667
7 PVC,1.0,0.2184873949579832
7 PVC,1.0,0.22033898305084745
7 PVC,1.0,0.2222222222222222
7 PVC,1.0,0.22413793103448276
7 PVC,1.0,0.22608695652173913
7 PVC,1.0,0.22807017543859648
7 PVC,1.0,0.23008849557522124
7 PVC,1.0,0.23214285714285715
7 PVC,1.0,0.23423423423423423
7 PVC,1.0,0.23636363636363636
7 PVC,1.0,0.23853211009174313
7 PVC,1.0,0.24074074074074073
7 PVC,1.0,0.24299065420560748
7 PVC,1.0,0.24528301886792453
7 PVC,1.0,0.25
7 PVC,1.0,0.2524271844660194
7 PVC,1.0,0.2549019607843137
7 PVC,1.0,0.25742574257425743
7 PVC,1.0,0.26
7 PVC,1.0,0.26262626262626265
7 PVC,1.0,0.2653061224489796
7 PVC,1.0,0.26804123711340205
7 PVC,1.0,0.2708333333333333
7 PVC,1.0,0.2736842105263158
7 PVC,1.0,0.2765957446808511
7 PVC,1.0,0.27956989247311825
7 PVC,1.0,0.2826086956521739
7 PVC,1.0,0.2857142857142857
7 PVC,1.0,0.28888888888888886
7 PVC,1.0,0.29213483146067415
7 PVC,1.0,0.29545454545454547
7 PVC,1.0,0.2988505747126437
7 PVC,1.0,0.3023255813953488
7 PVC,1.0,0.3058823529411765
7 PVC,1.0,0.30952380952380953
7 PVC,1.0,0.3132530120481928
7 PVC,1.0,0.3170731707317073
7 PVC,1.0,0.32098765432098764
7 PVC,1.0,0.325
7 PVC,1.0,0.3291139240506329
7 PVC,1.0,0.3333333333333333
7 PVC,1.0,0.33766233766233766
7 PVC,1.0,0.34210526315789475
7 PVC,1.0,0.3466666666666667
7 PVC,1.0,0.35135135135135137
7 PVC,1.0,0.3561643835616438
7 PVC,1.0,0.3611111111111111
7 PVC,1.0,0.36619718309859156
7 PVC,1.0,0.37142857142857144
7 PVC,1.0,0.37681159420289856
7 PVC,1.0,0.3880597014925373
7 PVC,1.0,0.3939393939393939
7 PVC,1.0,0.4
7 PVC,1.0,0.40625
7 PVC,1.0,0.4126984126984127
7 PVC,1.0,0.41935483870967744
7 PVC,1.0,0.4262295081967213
7 PVC,1.0,0.43333333333333335
7 PVC,1.0,0.4406779661016949
7 PVC,1.0,0.4482758620689655
7 PVC,1.0,0.45614035087719296
7 PVC,1.0,0.4642857142857143
7 PVC,1.0,0.4727272727272727
7 PVC,1.0,0.48148148148148145
7 PVC,1.0,0.49056603773584906
7 PVC,1.0,0.5
7 PVC,1.0,0.5098039215686274
7 PVC,1.0,0.52
7 PVC,0.9615384615384616,0.5102040816326531
7 PVC,0.9615384615384616,0.5208333333333334
7 PVC,0.9615384615384616,0.5319148936170213
7 PVC,0.9615384615384616,0.5434782608695652
7 PVC,0.9230769230769231,0.5333333333333333
7 PVC,0.8846153846153846,0.5227272727272727
7 PVC,0.8846153846153846,0.5348837209302325
7 PVC,0.8461538461538461,0.5238095238095238
